Channelid,subscribercount,totalviews,channelname,title,uploader,channelurl,shortdescription
UCW-kIkDwAGaiHX7c6JpHXSQ,402.0,,Learn English with JRD Classes,Learn English with JRD Classes ,Learn English with JRD Classes,https://www.youtube.com/channel/UCW-kIkDwAGaiHX7c6JpHXSQ,Life is all about what you experience..... Good and Bad.
UCquRYBi3HmVL7uUXYtY1u7Q,77.0,,english with kuldipsir,english with kuldipsir ,english with kuldipsir,https://www.youtube.com/channel/UCquRYBi3HmVL7uUXYtY1u7Q,
UCsYaG4u34mjmpLOByHovsBg,75100.0,,Jai Ambe Classes,Jai Ambe Classes,Jai Ambe Classes,https://www.youtube.com/channel/UCsYaG4u34mjmpLOByHovsBg,Welcome to Jai Ambe Classes. This channel is here to help GSEB students from Standard 6 to 12. We create videos that make learning easy and fun. What You’ll Find: - Lessons on all subjects for Standards 6 to 12. - Clear explanations of diff
UCuoqqzhpZ6Pm6ProDNyglKg,1160.0,,Grishma's Class,Grishma's Class,Grishma's Class,https://www.youtube.com/channel/UCuoqqzhpZ6Pm6ProDNyglKg,
UCXWV7cSF_tgOLDKppiBlVbA,17.0,,Pragatieducation,Pragatieducation,Pragatieducation,https://www.youtube.com/channel/UCXWV7cSF_tgOLDKppiBlVbA,"Explore career guidance, the latest technologies, and motivational content tailored to enhance your educational journey. Join us for insights and inspiration to achieve your academic and professional goals!"
UC1MsVGsnlDf6jCDKQclwTWw,1010000.0,,Ocean Coaching Classes,Ocean Coaching Classes,Ocean Coaching Classes,https://www.youtube.com/channel/UC1MsVGsnlDf6jCDKQclwTWw,"🙏 નમસ્કાર વિદ્યાર્થીમિત્રો, વાલીમિત્રો તથા શિક્ષકમિત્રો 🙏 ∎ OCC એ ધોરણ 1 થી 12ના વિદ્યાર્થીઓ માટે સમર્પિત શૈક્ષણિક પ્લેટફોર્મ છે, જે ગુજરાતી ભાષામાં ગુણવત્તાયુક્ત શિક્ષણ આપે છે. અહીં વિદ્યાર્થીનેદરેક પાઠની સમજૂતી, સ્વાધ્યાયના સોલ્યુશન, સ્વ "
UCtgmODzOJv1F95h9mBSV3SQ,9360.0,,C Vanveer,C Vanveer,C Vanveer,https://www.youtube.com/channel/UCtgmODzOJv1F95h9mBSV3SQ,"C. Vanveer is known for his contribution to Christian Religious Songs and Music. He is a lyricist, musician, singer and a Music Director."
UC6mvetlijMgY5c5dj_g7_4A,285000.0,,VIP ACADEMY,VIP ACADEMY,VIP ACADEMY,https://www.youtube.com/channel/UC6mvetlijMgY5c5dj_g7_4A,"ABOUT VIP ACADEMY Established in 1996. Only English Speaking is run so better result is guaranteed. Trusted by 500,000+ students, parents and many others worldwide Every year more than 100 students go abroad by learning English at our acade"
UCW5CBkP-arWxVjO_-DXqa_A,469000.0,,Gujarati ajab gajab,Gujarati ajab gajab,Gujarati ajab gajab,https://www.youtube.com/channel/UCW5CBkP-arWxVjO_-DXqa_A,welcome to my channel 🙏😊 i provides knowledge video and health video in this channel 😊👍 so plz like my video and subscribe my channel 🙏 🙏🙏Thanks 🙏🙏
UCgJwVBf1qxutNDBcZ6nFVSA,789000.0,,Bapji Studio,Bapji Studio,Bapji Studio,https://www.youtube.com/channel/UCgJwVBf1qxutNDBcZ6nFVSA,"Bapji Studio (BS) is an Indian Entertainment Company and Regional Digital Content Provider Established by Manish Thakor, an Indian Song Producer, Bapji Studio is Actively involved in Content Production and distribution, Especially focusing "
UCPBFt5Gbm0KHTIuCScFWp3w,1670.0,,Altus Education,Altus Education,Altus Education,https://www.youtube.com/channel/UCPBFt5Gbm0KHTIuCScFWp3w,Altus Education - Coaching : Computing : Competitive Exams
UCd4ZAMpEDpRGWzDYimUWyCA,13.0,,ꜰɪʟᴍʏ ɢᴊ 4 🎬,ꜰɪʟᴍʏ ɢᴊ 4 🎬,ꜰɪʟᴍʏ ɢᴊ 4 🎬,https://www.youtube.com/channel/UCd4ZAMpEDpRGWzDYimUWyCA,"🎬 ગુજરાતી સિનેમાનો ખજાનો 🎬 આ ચેનલ પર તમે માણી શકો છો શ્રેષ્ઠ ગુજરાતી મૂવીઝ, સુપરહિટ સીન, કોમેડી ક્લિપ્સ અને દિલને સ્પર્શી જતી કહાનીઓ. અહીં છે રોમાન્સ, એક્શન, ડ્રામા અને હાસ્યનું મસ્ત મિશ્રણ – એ પણ ગુજરાતી રંગમાં! નવા અપડેટ્સ માટે Subscribe "
UCUaPGN4ebTH_eFhBN9wxflA,1630.0,,5tar Lalu office  09,5tar Lalu office  09,5tar Lalu office  09,https://www.youtube.com/channel/UCUaPGN4ebTH_eFhBN9wxflA,♥️my video subscriber like ♥️ MY LOVE PAYAL
UCJBmGOFLAfJQ2KVgV0DXpbg,247.0,,Arvind077,Arvind077,Arvind077,https://www.youtube.com/channel/UCJBmGOFLAfJQ2KVgV0DXpbg,
UCpSAqL7oVfzEwJo3FLLyR9g,2990.0,,Dr.Ashwin R. Dobariya,Dr.Ashwin R. Dobariya,Dr.Ashwin R. Dobariya,https://www.youtube.com/channel/UCpSAqL7oVfzEwJo3FLLyR9g,"I am working in academic field since last 15 years in computer science and published more than 5 books on programming in C. From, Dr.Ashwin R. Dobariya (MCA,Ph.D) Telegram Channel : DrAshwinRDobariya"
UCBOc3B7XzW0tH55qFdlxPTA,401000.0,,JH dens,JH dens,JH dens,https://www.youtube.com/channel/UCBOc3B7XzW0tH55qFdlxPTA,Hallo😊 Dosto Keise Ho Aplog Ummid karta Hun Aap Sabhi Bahut Achche Honge Hamare Youtube Channel Me sabhi ka suwagat hai hamare is chann Me Comedy And Entertainment Vog Dekhne Ko Video Mliega...................🙏🙏🙏🙏🙏🙏 ------------------------
UCnJtInnhXKNZIp9kWjBx3JA,224.0,,Janak Maru,Janak Maru,Janak Maru,https://www.youtube.com/channel/UCnJtInnhXKNZIp9kWjBx3JA,"Welcome to Janak Maru, where ancient wisdom meets modern growth. We blend Indian mythology and culture with contemporary development techniques to help you achieve personal excellence and technical mastery. Our channel extracts timeless hum"
UCL09ChSOKA_eAM21Xq45sJA,2540.0,,Kaushal Madhu,Kaushal Madhu,Kaushal Madhu,https://www.youtube.com/channel/UCL09ChSOKA_eAM21Xq45sJA,Hello Everyone You can find absolutely free tutorials of various computer science subjects in easy and lucrative manner. Enjoy your journey to become a professional from aspirants. #StayConnected #AllTheBest
UCJPQPMhCV-xDSt38Ct2L__Q,743.0,,Your Online Tutor,Your Online Tutor,Your Online Tutor,https://www.youtube.com/channel/UCJPQPMhCV-xDSt38Ct2L__Q,"Hello Friends, Welcome to my channel. I am Keyuri Nathwani and in this channel I will help you learn maths in easiest and simplest way possible. All the videos uploaded are as per NCERT Book which is used by CBSE board and other state board"
UCC6HSfuJDu9PtnWNybeGIcA,1970.0,,TECHMAKER AIVA,TECHMAKER AIVA,TECHMAKER AIVA,https://www.youtube.com/channel/UCC6HSfuJDu9PtnWNybeGIcA,Educational channel for Inovation & Technology.
UCWu_e_jbvvTMQChj7g4FSug,3070.0,,Expert Gujju,Expert Gujju,Expert Gujju,https://www.youtube.com/channel/UCWu_e_jbvvTMQChj7g4FSug,"Hi Friends, We're going to make all the necessary video lectures in Hindi And Gujarati that will cover all the topics and chapters. During this course, if you have thought or got something that needs to be taught here by following the comme"
UCv9F8WkXROOW-mss9o7PqDw,9150.0,,TheKrazzyTuber,TheKrazzyTuber,TheKrazzyTuber,https://www.youtube.com/channel/UCv9F8WkXROOW-mss9o7PqDw,We provide tips on how to grow your Youtube channel. Our channel provides a variety of options for baby names across. We have videos on English dictionary and Marathi dictionary which will help you learn new and difficult words. Also we hav
UCS6qps3Q9ii8U_tj1ZttVqg,3.0,,MAGIC REACTIONS,MAGIC REACTIONS,MAGIC REACTIONS,https://www.youtube.com/channel/UCS6qps3Q9ii8U_tj1ZttVqg,"Welcome to my Magic Reactions YouTube channel, where enchantment meets entertainment! Join me as I react to mind-bending illusions, astonishing tricks, and mesmerizing performances from the world's top magicians. Prepare to be amazed, bewil"
UC1PYSXUQXmXjJgpUPtHwdfw,341.0,,DESI FARMER,DESI FARMER ,DESI FARMER,https://www.youtube.com/channel/UC1PYSXUQXmXjJgpUPtHwdfw,WhatsApp status
UCbEcaindp6Y3GFSa7HkC2ew,621.0,,Ankaj_Tadvi_007,Ankaj_Tadvi_007,Ankaj_Tadvi_007,https://www.youtube.com/channel/UCbEcaindp6Y3GFSa7HkC2ew,🃏💚(⁠◉⁠‿⁠◉⁠) HER ♡ JOKER (⁠◉⁠‿⁠◉⁠)🐼🃏
UC1kMHj-C7KmHZ7mmxO--KoA,293000.0,,Jhankar Music Bhakti - Gujarati,Jhankar Music Bhakti - Gujarati ,Jhankar Music Bhakti - Gujarati,https://www.youtube.com/channel/UC1kMHj-C7KmHZ7mmxO--KoA,"Welcome to Jhankar Music Bhakti Gujarati YouTube Channel, your one-stop destination for the latest Gujarati Music for devotional content....."
UCx-5Ivahg_gaGHRzZqh5ZKQ,2.0,,Shantilal Bhuriya,Shantilal Bhuriya,Shantilal Bhuriya,https://www.youtube.com/channel/UCx-5Ivahg_gaGHRzZqh5ZKQ,
UCKViHaGWivBA-eriLPCKrsA,25900.0,,R2H Gujarati official,R2H Gujarati official ,R2H Gujarati official,https://www.youtube.com/channel/UCKViHaGWivBA-eriLPCKrsA,અમારી યૂટ્યૂબ ચેનલ મા તમારું સ્વાગતસે અમે અમારી ચેનલ મા R2H Gujarati ચેનલ ના કૉમેડી વ્લોગ નાખીશી તોજોવા નુ ભૂલતા નય વિડિયોગમે તો લાઈક કરો અને સેર કરો thenk you
UCtjL6Km50ceCVDWIXwrLvLg,21700.0,,Gujju kiyan,Gujju kiyan ,Gujju kiyan,https://www.youtube.com/channel/UCtjL6Km50ceCVDWIXwrLvLg,"મારી insta 🆔..https://www.instagram.com/gujjukiyan?igsh=Nml6b2htNmg1Z2Nm મારી ચેનલ મા રોજિંદા જીવન ના, ભક્તિ ના, અને રમુજી વિડીયો જોવા મળશે..🙏😄🥰દિલ થી ગુજરાતી ❤️❤️ અમારી ચેનલ ની મુલાકાત લેવા બદલ આભાર ...જય શ્રી કૃષ્ણ 🙏❤️ અમે ગુજરાતી 😍 Daily"
UCWAnv0PjpBjwwsz3-VhIMMA,7450.0,,NetX Group,NetX Group,NetX Group,https://www.youtube.com/channel/UCWAnv0PjpBjwwsz3-VhIMMA,Don't waste your valuable time. Net-X is one of the helpful YouTube channels for beginners in computer related field. This channels is best for new you if you are learning something new with computer programming and computer related stuff.
UCcnpqHD4-q1RxCd3fhPgpLw,227.0,,pradipbhai official,pradipbhai official ,pradipbhai official,https://www.youtube.com/channel/UCcnpqHD4-q1RxCd3fhPgpLw,YouTube channel video like karna 💝 pardip bhai bamaniya
UCv5s8AQ2r3g0-YI3DU01OWQ,17.0,,Jhabua ka aadivasi timli 😍🥀,Jhabua ka aadivasi timli 😍🥀,Jhabua ka aadivasi timli 😍🥀,https://www.youtube.com/channel/UCv5s8AQ2r3g0-YI3DU01OWQ,https://www.earntp.com/gold/93pck3
UCtnVVraXmv8uSTjaktnSuvA,243000.0,,R.R.GUJARATI,R.R.GUJARATI,R.R.GUJARATI,https://www.youtube.com/channel/UCtnVVraXmv8uSTjaktnSuvA,"Welcome To Our R.R.GUJARATI Channel || અમારા વિડિઓ ફક્ત મનોરંજન માટે જ બનાવવા માં આવે છે. || || Our videos are made for entertainment purposes only. || Like Share, Comment & Subscribed || Thank you so much for visiting the channel ||"
UCrETtblkgfq_Q43AeB7e8Ug,331.0,,Im Nita_04,Im Nita_04,Im Nita_04,https://www.youtube.com/channel/UCrETtblkgfq_Q43AeB7e8Ug,Thakor
UCB5tqNoROVTQ-IY-_F1U-ow,2630000.0,,Nehas Cook Book - Gujarati,Nehas Cook Book - Gujarati,Nehas Cook Book - Gujarati,https://www.youtube.com/channel/UCB5tqNoROVTQ-IY-_F1U-ow,Nehas Cook Book Gujarati is all about Gujarati veg recipes. Learn new and traditional gujarati recipes and share your feedback with us.
UCdOk06Miy2doqy0KFH2Lmjg,23300.0,,Lofi Anshu,Lofi Anshu,Lofi Anshu,https://www.youtube.com/channel/UCdOk06Miy2doqy0KFH2Lmjg,Song માં અમુક પ્રોબ્લેમ ના કારને થોડાક સમય માટે સોંગ બંઘ 🔕 કરવા માં આવ્યુ છે..😊 આવ્યા છો તો Subscribe કરી ને જાજો ☺️ contact :- anshughodkiya0@email.com
UCCzZ8LhfTqdvBMrCOQ0mhyw,154.0,,જાનુ..કીંગ નિલેશ એડીટ,જાનુ..કીંગ નિલેશ એડીટ,જાનુ..કીંગ નિલેશ એડીટ,https://www.youtube.com/channel/UCCzZ8LhfTqdvBMrCOQ0mhyw,
UCM1r4WF6OF-1Ip6jXURkNJg,8050.0,,gj2 mehonani moj,gj2 mehonani moj,gj2 mehonani moj,https://www.youtube.com/channel/UCM1r4WF6OF-1Ip6jXURkNJg,મારુ મોજીલુ મેહોના__ 🥳🫶
UC3qcU16PVwTLVQvP03UjGoA,119.0,,SuniIBariya,SuniIBariya,SuniIBariya,https://www.youtube.com/channel/UC3qcU16PVwTLVQvP03UjGoA,SuniIBariyahttps://m.facebook.com/
UCmNwU-6Gj2K3yWLMJY_pdrQ,8.0,,Gujarati Coder,Gujarati Coder,Gujarati Coder,https://www.youtube.com/channel/UCmNwU-6Gj2K3yWLMJY_pdrQ,Gujrati Coder ચેનલમાં આપનું સ્વાગત છે. અહીં તમે કોડિંગના વિવિધ વિષયો ગુજરાતી ભાષામાં શીખી શકો છો અને ગુજરાતી ભાષામાં પ્રોગ્રામિંગના વિવિધ વિષયો શીખવા અને તમારું જ્ઞાન વધારવા માટે અમારી ચેનલ સબ્સ્ક્રાઇબ કરો અને તમારા કોડિંગ સફરને સરળ અને આનં
UCwMf-JBypmveYWnArZOvBMQ,54.0,,gaming zone,gaming zone,gaming zone,https://www.youtube.com/channel/UCwMf-JBypmveYWnArZOvBMQ,Mahendea
UCJJ10ze6KBgbu59oaEsUHxQ,15000.0,,SHOPOZONE,SHOPOZONE,SHOPOZONE,https://www.youtube.com/channel/UCJJ10ze6KBgbu59oaEsUHxQ,"Welcome to My Channel Shopozone Hello everyone! In this channel i will upload facts videos, knowledge video, unknown facts, news, entertainment, related videos, gujarati vrat kathao So Hope you like my videos😊....your love & support will he"
UCxraim8JEVjhh07L6WbLuFg,39100.0,,Chemistry By Praful sir,Chemistry By Praful sir,Chemistry By Praful sir,https://www.youtube.com/channel/UCxraim8JEVjhh07L6WbLuFg,"""Chemistry by Praful Sir"" is an Educational YouTube channel for Chemistry, By Chemistry King Mr. Praful Gajera. He is Having 26 years of teaching experience in the same. On our channel ""Chemistry by Praful Sir"" we are providing lectures on "
UCH6t-0qiPLxAkuV5Ru9zmKQ,5360.0,,Abhyas with Vivek,Abhyas with Vivek,Abhyas with Vivek,https://www.youtube.com/channel/UCH6t-0qiPLxAkuV5Ru9zmKQ,"નમસ્તે મિત્રો, આ ચેનલ પર તમને સંસ્કૃત અને ગુજરાતી વિષયનું અધ્યયન કરાવીશ. તથા આ ચેનલ પર તમને મળશે આપડી સંસ્કૃતિ તથા વૈદિક પરંપરા ને જાળવવા માટે મંત્રો અને સ્તોત્રો ના ઉચ્ચારણ, અનુવાદ એનો અર્થ બધું વિસ્તારથી સમજસુ. જે જોવા અને શીખવા આ ચેનલને "
UCdRZd7clJ0a5W-eH7UbNJDA,3000.0,,Gujarati studio m g,Gujarati studio m g,Gujarati studio m g,https://www.youtube.com/channel/UCdRZd7clJ0a5W-eH7UbNJDA,🌳🌿☘️🌹👍પધારો☘️ 🙏સા🌿☘️🙏અમારી ચેનલ ઊપર આવ્યા છો તો સશકરાઈબ કરવાનૂ ભૂલતા 🍀🙏 નઈ 🙏ભાવ ભર્યુ આમંત્રણ 👍⚘️ખુબ ખુબ અભિનદન 🌵🌹
UCBzAhhlkBfdqrNVOzEOmNvw,27900.0,,D_Khush_01,D_Khush_01,D_Khush_01,https://www.youtube.com/channel/UCBzAhhlkBfdqrNVOzEOmNvw,Life With Khush 100 Days❣️ Subscribe This Channel & Press The Bell 🔔 Icon to All Notification. 🚩जय श्री राम 🚩 983531
UChXJDVWmbu7iKywC6p4WiNQ,1070000.0,,Manhar.D.Patel Official,Manhar.D.Patel Official,Manhar.D.Patel Official,https://www.youtube.com/channel/UChXJDVWmbu7iKywC6p4WiNQ,"Love You All My Subscribers દેશ વિદેશ માં વસતા મારા વ્હાલા દર્શક મિત્રો ને મનહર પટેલ ના જય ભગવાન મિત્રો મજામાં હશો..મારા ચેનલ ઉપર આપને યોગા ,આયુર્વેદ,મોટીવેશન અને આધ્યાત્મિક વીડિયો બહુ જ સરળ અને ગામઠી ભાષા માં સાંભળવા મળશે..મારા વર્ષો ના અભ"
UCUXzugHP1znq86DxajntPjg,13900.0,,Vishal Balar Vlog,Vishal Balar Vlog,Vishal Balar Vlog,https://www.youtube.com/channel/UCUXzugHP1znq86DxajntPjg,લાગશે વાર પણ આવશે મજા.😎 જીંદગી ક્યારેક હસાવે છે 😊 અને ક્યારેક રડાવે છે 😩 પણ તમે અમારા વિડીયો જોતા રહો અને હંમેશા હસતા રહો.😻
UCnwLVC8r-2AKkHVK_AlJ-oQ,10300.0,,D Janta group,D Janta group,D Janta group,https://www.youtube.com/channel/UCnwLVC8r-2AKkHVK_AlJ-oQ,
UCO5dexkDuRGuSqJm3lGfIdw,1030000.0,,SANJAY PATEL,SANJAY PATEL,SANJAY PATEL,https://www.youtube.com/channel/UCO5dexkDuRGuSqJm3lGfIdw,"Sanjay Patel Best channel.....for useful of all Gujarat teacher. STD : 1 TO 12 ALL SUBJECT VIDEO AVAILABLE IN MY CHANNEL. 👉 Make your future by yourself by using SANJAY PATEL Youtube Channel . nothing is impossible, everything is possible. "
UC1zc63uygTABP0vnk1jwndQ,920000.0,,Dharmis Kitchen,Dharmis Kitchen,Dharmis Kitchen,https://www.youtube.com/channel/UC1zc63uygTABP0vnk1jwndQ,"Hi Foodies, My name is Dharmishtha Kholiya. I am a house wife. I love cooking and like to do innovation in cooking. My all Recipes are pure vegetarian, no onion no garlic recipes & eggless recipes. I won so many prizes in online cooking com"
UCYFf8G7IadLfj8fL_NrxIhA,5730.0,,D RAJA STUDIO,D RAJA STUDIO,D RAJA STUDIO,https://www.youtube.com/channel/UCYFf8G7IadLfj8fL_NrxIhA,D Raja Studio Dinesh Thakor Mo:- 9723724875 @D RAJA STUDIO My Blog Site :- https://sayrihindi143.blogspot.com/
UCtMSmF6FedC7WWKSV_2OsJg,1860.0,,RT Videos,RT Videos             ,RT Videos,https://www.youtube.com/channel/UCtMSmF6FedC7WWKSV_2OsJg,HELLO 👋 GAYS WELCOME 🤗 TO OUR YOU TUBE CHANNEL THANK YOU 💗😊 HAMARI CHANNEL KO VISIT KARNE KE LIYE JAY HIND ❤️❤️❤️❤️❤️ JAY BHARAT🇮🇳🇮🇳🇮🇳🇮🇳 JAY SHREE RAM 🙏🙏🙏
UCvzPJkw2Txylsfm2kIIYzZQ,259.0,,mr.hindustani_7738,mr.hindustani_7738,mr.hindustani_7738,https://www.youtube.com/channel/UCvzPJkw2Txylsfm2kIIYzZQ,Please subscribe to are my channel i am kamlesh prajapati Taraget 1milion my channel subscribe kar ke videos ko like share and comment kare
UCQnOdqmQ3j6MlNqVy9CIkcw,76500.0,,LearningPocket GPSC,LearningPocket GPSC,LearningPocket GPSC,https://www.youtube.com/channel/UCQnOdqmQ3j6MlNqVy9CIkcw,સંપૂર્ણ ગણિત અને રિઝનીંગ ફ્રીમાં શીખો.. 0 માંથી હીરો બની જશો એની ગેરંટી..!!!
UCv6AAqO9p0DfytWVlhKcpwQ,177000.0,,PW Gujarati,PW Gujarati,PW Gujarati,https://www.youtube.com/channel/UCv6AAqO9p0DfytWVlhKcpwQ,"➡️ PW Gujarati ચેનલ તમારા માટે ગુજરાતી ભાષામાં શૈક્ષણિક સામગ્રી અને માહિતીપ્રદ વિડિઓઝ લાવે છે. અહીં, તમે વિજ્ઞાન, ગણિત, રસાયણશાસ્ત્ર, જીવવિજ્ઞાન અને વધુ જેવા વિષયોનું અન્વેષણ કરી શકો છો, જે સરળ ગુજરાતીમાં સમજાવવામાં આવ્યા છે. 📲 Physics Wall"
